doc_id,sent_id,text,sent_text,before,after
7508c28cc6dceef10aec60060567d51c7f46d743ab33ee360322affc,7508c28cc6dceef10aec60060567d51c7f46d743ab33ee360322affc-9,"De Mark Rutte die in 2010 in zee ging met Geert **Wilders** was een totaal andere man , met heel andere denkbeelden , dan de Mark Rutte die eindigde met D66 en ChristenUnie in de Trêveszaal .","De Mark Rutte die in 2010 in zee ging met Geert **Wilders** was een totaal andere man , met heel andere denkbeelden , dan de Mark Rutte die eindigde met D66 en ChristenUnie in de Trêveszaal .","Vrijwel nooit kreeg hij echte concurrentie als kandidaat voor het Torentje , maar intussen veranderde hij wel voortdurend van kleur in reactie op de verkiezingsuitslagen .",NA
750c39fa96ae66199958b49637c3773f92f01a512dc93c7348e2a83b,750c39fa96ae66199958b49637c3773f92f01a512dc93c7348e2a83b-5,"Immers , politici , media en ook kiezers strooien elkaar en zichzelf zand in de ogen als ze denken dat we een nieuwe regering gaan kiezen , met name een **minister-president** .","Immers , politici , media en ook kiezers strooien elkaar en zichzelf zand in de ogen als ze denken dat we een nieuwe regering gaan kiezen , met name een **minister-president** .",Dat kan niet genoeg benadrukt worden .,Dat is onwaar .
756ffb889b0423f04b79cab1c665a2f57c83cfaff1cdff57beef150f,756ffb889b0423f04b79cab1c665a2f57c83cfaff1cdff57beef150f-21,"Partijen als de **PVV** , maar ook BBB willen iets doen aan die lange zoektijd door de voorrang voor statushouders bij de verdeling van sommige woningen te schrappen .","Partijen als de **PVV** , maar ook BBB willen iets doen aan die lange zoektijd door de voorrang voor statushouders bij de verdeling van sommige woningen te schrappen .","Wie naar Enschede of Ede verhuist , heeft gemiddeld al binnen een half jaar een sociale huurwoning .",""" Iedereen is gelijk en dus wacht iedereen even lang "" , stelt de BBB ."
7590757343b6751291994f0f25dff35e7eeafc9c8ab23e108c57c853,7590757343b6751291994f0f25dff35e7eeafc9c8ab23e108c57c853-11,"„ We willen voor altijd gratis ov voor kinderen , voor de groep van 4 tot en met 11 jaar is dat nu te realiseren” , zegt **PvdA-raadslid** Farley Asruf .","„ We willen voor altijd gratis ov voor kinderen , voor de groep van 4 tot en met 11 jaar is dat nu te realiseren” , zegt **PvdA-raadslid** Farley Asruf .","De coalitiepartijen willen de proef van de afgelopen maanden , structureel invoeren .","„ Het ov is duur , zeker voor gezinnen ."
75c6db73ba071a0a7b7e272bf244ba8f7376f608a015d9d580c42bfd,75c6db73ba071a0a7b7e272bf244ba8f7376f608a015d9d580c42bfd-3,"Pieter **Omtzigt** als typetje in Keek op de Week .,‘Nu de religie verdwijnt , zit de ethiek in de lift.”","Pieter **Omtzigt** als typetje in Keek op de Week .,‘Nu de religie verdwijnt , zit de ethiek in de lift.”",Denkt u in dat geval gerust nog even na – handelen kan altijd nog .,"Aan het woord is Mémien Holboog , een ethica en psycholoog die in de jaren negentig af en toe in het tv-programma Keek op de Week haar zegje mocht doen en graag een intiem gesprek voerde ."
75d1d9768236ea4ecf622ecc2ef3d571e74bdef876a0a5127775b096,75d1d9768236ea4ecf622ecc2ef3d571e74bdef876a0a5127775b096-13,"Over migratie noemt Pieter **Omtzigt** ( NSC ) een richtgetal , Dilan Yesilgöz ( VVD ) wil dit ook indammen .","Over migratie noemt Pieter **Omtzigt** ( NSC ) een richtgetal , Dilan Yesilgöz ( VVD ) wil dit ook indammen .",Dat zijn thema’s waarover links en rechts toch flink zouden moeten kunnen debatteren .,Maar over hoe we meer grip op migratie krijgen – toch de kern van de zaak – blijven politici vaag .
75e6a28e24b38b05d447fc2d0b7a33ab9ad2a3cfa464486be1353ea0,75e6a28e24b38b05d447fc2d0b7a33ab9ad2a3cfa464486be1353ea0-16,"Er valt echt wel wat te kiezen buiten de **VVD** en de andere rechtse partijen , die voor deze wantoestanden hun kop het liefst zo ver mogelijk in de vervuilde grond stoppen .","Er valt echt wel wat te kiezen buiten de **VVD** en de andere rechtse partijen , die voor deze wantoestanden hun kop het liefst zo ver mogelijk in de vervuilde grond stoppen .",Bestaanszekerheid hangt volgens mij nauw samen met een schone omgeving .,"Siemen Dijkstra , Dwingeloo"
7631e8623dc532f2dbd31297e0ef2dfcab53ad8be49abf92d7b4e24c,7631e8623dc532f2dbd31297e0ef2dfcab53ad8be49abf92d7b4e24c-11,"' Het wordt tijd dat we naast een gaspedaal ook een rem en een stuur installeren ' , zei onderwijsminister Robbert Dijkgraaf ( **D66** ) deze zomer toen hij een conceptwetsvoorstel presenteerde .","' Het wordt tijd dat we naast een gaspedaal ook een rem en een stuur installeren ' , zei onderwijsminister Robbert Dijkgraaf ( **D66** ) deze zomer toen hij een conceptwetsvoorstel presenteerde .",Overvolle opleidingen zijn bovendien slecht voor de onderwijskwaliteit .,"Een belangrijk onderdeel van dat stuur is dat meer opleidingen in het Nederlands moeten worden gegeven , zeker in de bachelorfase ."
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451,767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31,De **VVD** wil „ wet- en regelgeving aanpassen” zodat het makkelijker wordt om een coöperatie op te richten .,De **VVD** wil „ wet- en regelgeving aanpassen” zodat het makkelijker wordt om een coöperatie op te richten .,Het is wat dat betreft hoopvol dat over energie-coöperaties in meerdere verkiezingsprogramma’s ideeën staan .,Partijen van BBB tot NSC tot Volt willen meer ruimte voor gemeenschapsinitiatieven .
767d40523ee822dd242a4cc38db105dd74da30ddbbd5cec8a774bbf9,767d40523ee822dd242a4cc38db105dd74da30ddbbd5cec8a774bbf9-4,"Het initiatief van staatssecretaris van Gezondheid en Welzijn Martin van Rijn ( **PvdA** ) om destijds bejaardenhuizen te sluiten , leverde ook geen welzijn en gezondheid op voor ouderen .","Het initiatief van staatssecretaris van Gezondheid en Welzijn Martin van Rijn ( **PvdA** ) om destijds bejaardenhuizen te sluiten , leverde ook geen welzijn en gezondheid op voor ouderen .","De door Rutte II beoogde bezuiniging van 70 miljoen per jaar mag weleens vergeleken worden met de kosten vanaf 2015 voor thuiszorg , gemeenten en zorgorganisaties .","Wel heeft het veel eenzaamheid en verdriet opgeleverd , met name onder echtparen die na meer dan 50/60 jaar samenleven worden gescheiden door de zorg omdat de ander nog net wat te goed is voor opvang in de verpleegzorg ."
7701ca1ad9ada0474bc4bd70b294cb3f17b9bb2ded9db15559990500,7701ca1ad9ada0474bc4bd70b294cb3f17b9bb2ded9db15559990500-2,Ik hoorde Jesse Klaver van de week zeggen dat hij ' teleurgesteld ' was in Pieter **Omtzigt** .,Ik hoorde Jesse Klaver van de week zeggen dat hij ' teleurgesteld ' was in Pieter **Omtzigt** .,Gorredijk,"Dit omdat Omtzigt een links kabinet niet per se als prioriteit zag , maar ook juist een samenwerking over rechts tot de mogelijkheden zag behoren ."
771d7601739d0e3c41144671dcbbffa7092bddaaea9a58b06e755685,771d7601739d0e3c41144671dcbbffa7092bddaaea9a58b06e755685-3,"Kijk liever uit naar iemand die werkelijk kan regeren .,Nu Mark Rutte zijn vertrek als **minister-president** heeft aangekondigd , is het hoogstwaarschijnlijk dat er na de Tweede Kamerverkiezingen uiteindelijk ook een nieuwe premier benoemd wordt .","Kijk liever uit naar iemand die werkelijk kan regeren .,Nu Mark Rutte zijn vertrek als **minister-president** heeft aangekondigd , is het hoogstwaarschijnlijk dat er na de Tweede Kamerverkiezingen uiteindelijk ook een nieuwe premier benoemd wordt .",In Nederland is de premier vanouds de ‘primus inter pares’ binnen de ministerraad ; de eerste onder zijn gelijken .,De Grondwet zegt dat de minister-president die ministerraad voorzit en dat is het wel .
7775fa1322d59651f1744d0c47ea036de069d92e8fb80c13ec34fc51,7775fa1322d59651f1744d0c47ea036de069d92e8fb80c13ec34fc51-51,""" Ik herinner me dat Piet Hein Donner , toen **minister** voor het CDA , tijdens een debat in de Tweede Kamer zei dat levenslang gewoon tot de dood is .",""" Ik herinner me dat Piet Hein Donner , toen **minister** voor het CDA , tijdens een debat in de Tweede Kamer zei dat levenslang gewoon tot de dood is .",Maar rond de eeuwwisseling stak een andere politieke en maatschappelijke wind op .,"Dat was nooit zo , maar werd wel de werkelijkheid . """
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434,77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2,Demissionair **minister** Franc Weerwind wil eerst de keerzijde van het strenge regime onderzoeken .,Demissionair **minister** Franc Weerwind wil eerst de keerzijde van het strenge regime onderzoeken .,"„ Dit onderzoek moet rekening houden met de lessen uit Italië waar géén mogelijkheid is om stapsgewijs toe te werken naar terugkeer in de samenleving , waardoor een ’exit-strategie’ ontbreekt.”",Foto
78683ef51fc6f10f4acf606692a20bb5cb03a9c95403da6647aeb30c,78683ef51fc6f10f4acf606692a20bb5cb03a9c95403da6647aeb30c-30,We kunnen vaak niet bogen op de jarenlange ervaring van Frans **Timmermans** of de dossierkennis van Pieter Omtzigt .,We kunnen vaak niet bogen op de jarenlange ervaring van Frans **Timmermans** of de dossierkennis van Pieter Omtzigt .,In deze onregelmatige serie doen auteurs een voorzet voor nieuwe etiquetteregels op veelal onontgonnen terreinen .,"Bij gebrek aan spindoctors en tekstschrijvers voelt praten over politiek kwetsbaar , en soms ronduit onveilig ."
78c1aec255e5e4d30f001082248668ce0099020ed2d916acf2779256,78c1aec255e5e4d30f001082248668ce0099020ed2d916acf2779256-30,"Zo is **PvdA-leider** Frans Timmermans een ' ijdeltuit ' of ' demagoog ' , Henri Bontenbal een ' gereformeerde predikant die open deuren intrapt ' en Rob Jetten een ' waardeloze politicus ' .","Zo is **PvdA-leider** Frans Timmermans een ' ijdeltuit ' of ' demagoog ' , Henri Bontenbal een ' gereformeerde predikant die open deuren intrapt ' en Rob Jetten een ' waardeloze politicus ' .","het programma van Johan Derksen , Wilfred Genee en René van der Gijp is getransformeerd .","Als Mark Rutte daags voor de Provinciale Statenverkiezingen van 2023 aanschuift , vergelijkt Van der Gijp hem met Real Madrid-spits Karim Benzema , ' maar dan met minder tegenstand '. VI is in de kern nog altijd VI , maar dan met andere gespreksonderwerpen ."
78c4f34927b29e9adbceaa2bf43d9c7f584f6859719ff531a0a3f8f5,78c4f34927b29e9adbceaa2bf43d9c7f584f6859719ff531a0a3f8f5-1,Waarvoor staat Pieter **Omtzigt** ?,Waarvoor staat Pieter **Omtzigt** ?,NA,Dan ' geldt ' de wet niet meer .
79837f19ccaa0cad576dcb2df68b982e7ada24dbdb6bceaae8336196,79837f19ccaa0cad576dcb2df68b982e7ada24dbdb6bceaae8336196-39,"Onder meer **NSC** van Pieter Omtzigt , BBB en VVD bepleiten in hun verkiezingsprogramma’s juist „ herstel” van de aloude begrotingsnormen .","Onder meer **NSC** van Pieter Omtzigt , BBB en VVD bepleiten in hun verkiezingsprogramma’s juist „ herstel” van de aloude begrotingsnormen .","De flexibiliteit die Zettelmeyer bepleit , staat in schril contrast tot de taal van partijen die bij de Nederlandse verkiezingen hoog kunnen eindigen .","Hij pleit voor flexibiliteit .,Kan het :"
798bf3c5194c4ad5e2c3116e0569b572f9cb53767d5666cc6d15894b,798bf3c5194c4ad5e2c3116e0569b572f9cb53767d5666cc6d15894b-9,**VVD’er** Stijn Nijssen over die gemaakte kosten .,**VVD’er** Stijn Nijssen over die gemaakte kosten .,Dat zei Pels donderdagochtend na vragen van,NA
79c055f526d6a7505a3747a5f0fb4c39959fc0e67fdfd8b958723035,79c055f526d6a7505a3747a5f0fb4c39959fc0e67fdfd8b958723035-7,**Minister** Kuipers :,**Minister** Kuipers :,"Als er voor een bepaalde aandoening al vijftien middelen zijn en voor een andere nog helemaal niks , moeten we voortaan vooraf zeggen :","we hebben deze ziekte , hiervoor willen we een geneesmiddel hebben voor een redelijke prijs en daarmee gaan we naar de farmaceutische industrie.”"
7a4054da316ea4ebc29bbe79a7e13a0f08cc9a115f5e2d671da44e26,7a4054da316ea4ebc29bbe79a7e13a0f08cc9a115f5e2d671da44e26-23,Ook Europarlementariër Mohammed Chahim ( **PvdA** ) vindt niet dat je klimaattoppen kunt afschaffen .,Ook Europarlementariër Mohammed Chahim ( **PvdA** ) vindt niet dat je klimaattoppen kunt afschaffen .,"een belangrijke aanscherping van het Parijsakkoord , waarin nog sprake is van ‘ruim onder de 2 graden’ .","„ Ze kunnen korter , kleiner en politieker” , zegt hij telefonisch vanuit Brussel ."
7a43189ea84f34b5824cc45761bc2f39cde749719e9c3681ddb8b0e7,7a43189ea84f34b5824cc45761bc2f39cde749719e9c3681ddb8b0e7-17,"Net als ' Molly gaat , Loesje komt ' , een verwijzing naar het vertrek van de commissaris van de koningin , de deftige **VVD'er** Molly Geertsema .","Net als ' Molly gaat , Loesje komt ' , een verwijzing naar het vertrek van de commissaris van de koningin , de deftige **VVD'er** Molly Geertsema .","Loesje . ' Heel Arnhem in verwachting van Loesje ' , was een van de eerste .","Binnen de kortste keren werden de opvallende posters een fenomeen in Arnhem , en niet veel later in heel Nederland ."
7a7acbdf228705753109d45704f8271fb71ea65dfa85c38a54072553,7a7acbdf228705753109d45704f8271fb71ea65dfa85c38a54072553-6,"**NSC** , BBB , SP en PVV doen dat niet .","**NSC** , BBB , SP en PVV doen dat niet .",Acht partijen hebben hun verkiezingsplannen dit jaar door het CPB laten doorrekenen .,Zij komen met aloude kritiek op de rekenmodellen .
7a822ffdf35f699515228c07477b27bda1efbfee26c7a6878a1ed4a7,7a822ffdf35f699515228c07477b27bda1efbfee26c7a6878a1ed4a7-2,**VVD** en NSC :,**VVD** en NSC :,"Timmermans noemt het tegengaan van gezinshereniging het "" pesten "" van asielzoekers .",""" Ik vind het goed dat de ChristenUnie in dit kabinet zei : ' daar doen we niet aan mee ' . """
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c,7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1,"Pieter **Omtzigt** domineert al sinds de zomer de campagne en verovert kiezers met onalledaagse plannen over de Grondwet , migratie en belastingen .","Pieter **Omtzigt** domineert al sinds de zomer de campagne en verovert kiezers met onalledaagse plannen over de Grondwet , migratie en belastingen .",NA,Met nog vier dagen tot de verkiezingen is de eindsprint ingezet en ook de tot voor kort onaantastbare Pieter Omtzigt krijgt nu scherpe kritiek .
7b0fa21a308d93f346f7f8ec000095f96ed09148f93197bfd4d65188,7b0fa21a308d93f346f7f8ec000095f96ed09148f93197bfd4d65188-4,Vanavond staat de hele uitzending in het teken van de **VVD** .,Vanavond staat de hele uitzending in het teken van de **VVD** .,"Kiezers uit eigen kring komen aan bod met verwachtingen , ambities en kritiek .","We spreken met de nieuwe lijstrekker van de partij , Dilan Yeşilgöz , over de nieuwe koers en waar de partij nu voor staat ."
7b1258a448cea928311a203b1fdcd8f365e228b1bd34c9fee9998172,7b1258a448cea928311a203b1fdcd8f365e228b1bd34c9fee9998172-8,**Jetten** en Wilders botsen over ' extreemrechts',**Jetten** en Wilders botsen over ' extreemrechts',18:53,Jetten over peiling : ' Dilan Yesilgöz-effect'
7b86f1e318720ece3df31ff4bcfbb97d4cc97b8debae732da72925d6,7b86f1e318720ece3df31ff4bcfbb97d4cc97b8debae732da72925d6-50,Misschien komt het daarvan als wetten ooit wel aan de Grondwet mogen worden getoetst - het demissionaire kabinet maakte al een beginnetje en met name **NSC** hamert op dit punt .,Misschien komt het daarvan als wetten ooit wel aan de Grondwet mogen worden getoetst - het demissionaire kabinet maakte al een beginnetje en met name **NSC** hamert op dit punt .,Eerder werden in de sjoel in Emmen alle activiteiten geschrapt .,Grondrechten zullen dan meer gaan leven .
7b9dcfddb9565ed4d503c2e8371c986e126cdc8e727edb5261670377,7b9dcfddb9565ed4d503c2e8371c986e126cdc8e727edb5261670377-1,", Op de vrijdag dat Frans **Timmermans** naar Málaga vliegt voor een congres met Europese sociaal-democraten , lopen Julian Bushoff en Habtamu de Hoop door een buitenwijk van Leeuwarden , in de regen .",", Op de vrijdag dat Frans **Timmermans** naar Málaga vliegt voor een congres met Europese sociaal-democraten , lopen Julian Bushoff en Habtamu de Hoop door een buitenwijk van Leeuwarden , in de regen .",NA,Maar deze vrijdag denk ik :
7ba06134bdc9f07c2942b746b8e6a012adcfa15a7c1c64c8937628e2,7ba06134bdc9f07c2942b746b8e6a012adcfa15a7c1c64c8937628e2-2,De Limburgers Frans Timmersmans en Geert **Wilders** zijn klaar voor het debat .,De Limburgers Frans Timmersmans en Geert **Wilders** zijn klaar voor het debat .,"Nee , die vind je ook buiten",Limburg .
7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4,7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4-2,De ’draai’ van **PvdA/GL-partijleider** Timmermans heeft de partijleden verbaasd .,De ’draai’ van **PvdA/GL-partijleider** Timmermans heeft de partijleden verbaasd .,Daarin geeft hij aan dat hij niet koste wat kost wil vasthouden aan 2030 .,"Eerder verklaarde Timmermans ook al dat hij stikstofdoelen niet wil ’vastleggen op een jaartal’ , maar zich juist wil richten op natuurherstel om daarin jonge , duurzame boeren tegemoet te komen ."
7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e,7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-2,Dat is de **BoerBurgerBeweging** van Caroline van der Plas .,Dat is de **BoerBurgerBeweging** van Caroline van der Plas .,Vaak gaan die over BBB als plattelandspartij .,"Bijvoorbeeld van Maarten Kerver uit Bergen op Zoom , die wil weten of BBB ook oog heeft voor problematiek in de steden , zoals de woningnood ."
7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302,7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302-1,Forum voor **Democratie-lijsttrekker** Thierry Baudet is in een Gronings café op zijn hoofd geslagen met een bierfles .,Forum voor **Democratie-lijsttrekker** Thierry Baudet is in een Gronings café op zijn hoofd geslagen met een bierfles .,NA,Het moment dat Baudet in het café werd aangevallen :
7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924,7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-1,Verkiezingen • De **VVD** lijkt populair bij partijen om een coalitie mee aan te gaan .,Verkiezingen • De **VVD** lijkt populair bij partijen om een coalitie mee aan te gaan .,NA,""" Een kabinet met dezelfde politieke ideeën en dominantie van de VVD ?"
7c44b6918ae85187698024118c7d21696dfa69cb0b910b6178742ad2,7c44b6918ae85187698024118c7d21696dfa69cb0b910b6178742ad2-57,""" Wormen zijn ook voedsel voor heel veel soorten weidevogels en voor zoogdieren als **dassen** .",""" Wormen zijn ook voedsel voor heel veel soorten weidevogels en voor zoogdieren als **dassen** .",""" Maar het draait natuurlijk niet alleen om de waterberging "" , zegt Van de Logt .","En een gezonde bodem met regenwormen is sowieso goed voor de landbouw . """
7c49bf83420d4da562fc3d48062ea9c41cc782d93173f107779d7d25,7c49bf83420d4da562fc3d48062ea9c41cc782d93173f107779d7d25-30,"**D66** en de SP hadden daarom gevraagd , maar de coalitiepartijen van het demissionaire kabinet VVD en CDA voelden er niet voor .","**D66** en de SP hadden daarom gevraagd , maar de coalitiepartijen van het demissionaire kabinet VVD en CDA voelden er niet voor .","Ze worden geschreven door een groep redacteuren , geselecteerd door de hoofdredacteur .",D66 en SP hadden een goede reden om het debat aan te vragen :
7c51d46b194bdd4cae77734085a43c87888ca2b0d2c5702a688c2d27,7c51d46b194bdd4cae77734085a43c87888ca2b0d2c5702a688c2d27-7,De ministerraad heeft vandaag ingestemd met de voordracht van demissionair **minister** Yesilgöz van Justitie en Veiligheid .,De ministerraad heeft vandaag ingestemd met de voordracht van demissionair **minister** Yesilgöz van Justitie en Veiligheid .,Den Haag Janny Knol volgt Henk van Essen op als korpschef van de politie .,De benoeming gaat in per 1 maart volgend jaar .
7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005,7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-7,Wat wellicht cruciaal zal blijken is het feit dat **PVV-leider** Geert Wilders zich duidelijk anders opstelt dan in het verleden .,Wat wellicht cruciaal zal blijken is het feit dat **PVV-leider** Geert Wilders zich duidelijk anders opstelt dan in het verleden .,In de peilingen staan de partijen op rechts er goed voor en er wordt geflirt op die flank .,De PVV bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten .
7cbf2b04815767a3c22867b19e6951a8473997343d54e79ebbdb1559,7cbf2b04815767a3c22867b19e6951a8473997343d54e79ebbdb1559-12,Daarom wil **D66** dat Nederland zich achter het voorstel van de Europese Commissie schaart om Oekraïne een welverdiende kans te geven .,Daarom wil **D66** dat Nederland zich achter het voorstel van de Europese Commissie schaart om Oekraïne een welverdiende kans te geven .,Landen haken dan af en dreigen in de invloedsfeer van Rusland en China terecht te komen .,Tegelijkertijd pleiten we voor het vernieuwen van het uitbreidingsproces om nieuwe ongelukken te voorkomen .
7cca0fdf7bb3549553d9b8b94d35b6d671f15c0806bd42c89df5da9b,7cca0fdf7bb3549553d9b8b94d35b6d671f15c0806bd42c89df5da9b-1,"Een besluit over een wettelijk rouwverlof is niet meer aan dit kabinet , vindt demissionair **minister** van Sociale Zaken Karien van Gennip .","Een besluit over een wettelijk rouwverlof is niet meer aan dit kabinet , vindt demissionair **minister** van Sociale Zaken Karien van Gennip .",NA,Vakbond CNV pleit na eigen onderzoek opnieuw voor een wettelijke regeling om langer te rouwen bij overlijden .
7d2a4c2d7a01a4c9d85f45ab5650c71afe0bb6cc626534250b4a9224,7d2a4c2d7a01a4c9d85f45ab5650c71afe0bb6cc626534250b4a9224-4,Vanavond staat de hele uitzending in het teken van **PVV** .,Vanavond staat de hele uitzending in het teken van **PVV** .,"Kiezers uit eigen kring komen aan bod met verwachtingen , ambities en kritiek .",Wat voor een samenleving heeft de PVV voor ogen ?
7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4,7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-1,Er was ooit eens een **VVD-Kamerlid** dat beweerde dat je prima een autoweg dwars door een natuurgebied kunt aanleggen .,Er was ooit eens een **VVD-Kamerlid** dat beweerde dat je prima een autoweg dwars door een natuurgebied kunt aanleggen .,NA,Ze overvleugelen de bèta's in aantal en bravoure .
7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c,7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-4,Pieter **Omtzigt** in het RTL-debat vorig weekend zei dat het vooral voor „ jonge koppels” die met hun leven willen beginnen ingewikkeld is om een huis te vinden .,Pieter **Omtzigt** in het RTL-debat vorig weekend zei dat het vooral voor „ jonge koppels” die met hun leven willen beginnen ingewikkeld is om een huis te vinden .,FLOOR RUSMAN,"En ik dacht het toen CDA , BBB , ChristenUnie en SGP vorige week een wetsvoorstel indienden om de „ eerbiediging van het gezinsleven” op te nemen in de Grondwet ."
7e023393bb39e9e4f98eab17a0e578f4d663b921ff997d6fcc1d4461,7e023393bb39e9e4f98eab17a0e578f4d663b921ff997d6fcc1d4461-1,"De lijsttrekkers van **VVD** , D66 , PVV , SP , Partij voor de Dieren en BBB zijn het erover eens dat de woningnood aangepakt moet worden en dat overbelaste mantelzorgers en mensen met een krappe beurs veel beter geholpen moeten worden .","De lijsttrekkers van **VVD** , D66 , PVV , SP , Partij voor de Dieren en BBB zijn het erover eens dat de woningnood aangepakt moet worden en dat overbelaste mantelzorgers en mensen met een krappe beurs veel beter geholpen moeten worden .",NA,"BBB heeft de hoop gevestigd op het beter gebruiken van de bestaande woningvoorraad , bijvoorbeeld door kantoren om te bouwen ."
7e2d8eeebc44cdf6db0dcfe177d5f5234ff05ff3bd9cb7f88e718c8f,7e2d8eeebc44cdf6db0dcfe177d5f5234ff05ff3bd9cb7f88e718c8f-13,"„ Ik weet dat een relatief klein aantal gemeenten hiermee bezig is” , zegt Peter Heijkoop ( **CDA** ) , armoedewethouder in Dordrecht en bestuurder van de Vereniging van Nederlandse Gemeenten .","„ Ik weet dat een relatief klein aantal gemeenten hiermee bezig is” , zegt Peter Heijkoop ( **CDA** ) , armoedewethouder in Dordrecht en bestuurder van de Vereniging van Nederlandse Gemeenten .",Nu blijkt dat de meeste gemeenten daar nog niet aan begonnen zijn .,Andere betrokkenen bij dit dossier bevestigen dat beeld .
7e723a13e64cde7032539128ee3f91aabd44b59c98eae6d6f67c6a10,7e723a13e64cde7032539128ee3f91aabd44b59c98eae6d6f67c6a10-72,"Homan , die lang namens **GroenLinks** actief was in de Groningse politiek , vindt het opvallend dat veel Nederlanders een circulaire economie willen , maar niet beseffen welke industrie daarvoor nodig is .","Homan , die lang namens **GroenLinks** actief was in de Groningse politiek , vindt het opvallend dat veel Nederlanders een circulaire economie willen , maar niet beseffen welke industrie daarvoor nodig is .",En dat niet straks alsnog de grijze producten van elders geïmporteerd worden .','Als je plastic hoogwaardig wilt recyclen dan heb je ook zogeheten krakers nodig die van plastic verpakkingen en andere circulaire grondstoffen weer nieuwe groene bouwstenen maken .
7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9,7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-1,"De goed ingevoerde analist Geert **Wilders** , tevens directeur-eigenaar van de PVV , heeft een interessante verklaring voor de val van het laatste kabinet-Rutte , afgelopen juli .","De goed ingevoerde analist Geert **Wilders** , tevens directeur-eigenaar van de PVV , heeft een interessante verklaring voor de val van het laatste kabinet-Rutte , afgelopen juli .",NA,de rechtse kiezers waarderen hier een harde houding .
7ea29863a7ce308d8a1daefe0e165b95864cfa236462178d1159c104,7ea29863a7ce308d8a1daefe0e165b95864cfa236462178d1159c104-4,"De 44-jarige **GroenLinkser** zou daar Ufuk Kâhya opvolgen , die opstapte wegens beschuldigingen van grensoverschrijdend gedrag .","De 44-jarige **GroenLinkser** zou daar Ufuk Kâhya opvolgen , die opstapte wegens beschuldigingen van grensoverschrijdend gedrag .",Hij is voorgedragen om wethouder te worden in Den Bosch .,"Vermin heeft zich in Amsterdam onder meer ingezet voor de ’fixbrigades’ , die nu ook in andere steden actief zijn ."
7ec83744919d23efc16c9321f1d3dd0a2683be8844fef6981fd02424,7ec83744919d23efc16c9321f1d3dd0a2683be8844fef6981fd02424-3,"De voordracht gaat eerst naar de **minister** van Binnenlandse Zaken , die vervolgens een advies geeft aan de koning .","De voordracht gaat eerst naar de **minister** van Binnenlandse Zaken , die vervolgens een advies geeft aan de koning .",De gemeenteraad van Heeze-Leende heeft Heldens maandagavond voorgedragen .,"Pas als Willem-Alexander zijn handtekening onder de voordracht heeft gezet , is Heldens officieel burgemeester ."
7f59d5e5c2e60b6f788762f4b7a7144daffb42cf0a9c406a3de5d6e7,7f59d5e5c2e60b6f788762f4b7a7144daffb42cf0a9c406a3de5d6e7-14,"Hoewel demissionair **minister** Kajsa Ollongren ( Defensie , D66 ) eerder namens het kabinet een „ gevechtspauze” voorstelde , onthield Nederland zich eind vorige maand in de VN-Veiligheidsraad van stemming over een resolutie die opriep tot een humanitair staakt-het-vuren .","Hoewel demissionair **minister** Kajsa Ollongren ( Defensie , D66 ) eerder namens het kabinet een „ gevechtspauze” voorstelde , onthield Nederland zich eind vorige maand in de VN-Veiligheidsraad van stemming over een resolutie die opriep tot een humanitair staakt-het-vuren .",Die kritiek staat in contrast met de houding van het kabinet naar buiten toe .,Scherpe kritiek
7f7acbd0d7fc500d2b3342c40faef7aec4fe3f249f261a66e295389a,7f7acbd0d7fc500d2b3342c40faef7aec4fe3f249f261a66e295389a-2,Wat heeft de **VVD** het goed gedaan !,Wat heeft de **VVD** het goed gedaan !,Ik ben nog een keer in Amsterdam verhuisd en woon sinds een paar maanden in een dorpje in Friesland .,Alles draait om geld .
